DAY,TIME,WIND_DIR,WIND_SPEED,TEMP,QNH
13,0500Z,260.0,10.0,30.0,1008.0
13,0530Z,260.0,12.0,31.0,1008.0
13,0600Z,270.0,12.0,31.0,1007.0
13,0630Z,270.0,12.0,30.0,1007.0
13,0700Z,250.0,13.0,31.0,1007.0
13,0730Z,300.0,11.0,29.0,1007.0
13,0800Z,250.0,11.0,31.0,1006.0
13,0830Z,280.0,11.0,31.0,1006.0
13,0900Z,270.0,13.0,31.0,1006.0
13,0930Z,270.0,10.0,31.0,1005.0
13,1000Z,280.0,10.0,31.0,1005.0
13,1030Z,260.0,9.0,30.0,1005.0
13,1100Z,290.0,12.0,31.0,1005.0
13,1130Z,270.0,11.0,30.0,1005.0
13,1200Z,260.0,12.0,30.0,1005.0
13,1230Z,250.0,12.0,30.0,1005.0
13,1300Z,260.0,10.0,29.0,1005.0
13,1330Z,290.0,8.0,29.0,1005.0
13,1400Z,260.0,4.0,29.0,1006.0
13,1430Z,330.0,6.0,29.0,1006.0
13,1500Z,250.0,9.0,29.0,1006.0
13,1530Z,240.0,10.0,29.0,1007.0
13,1600Z,240.0,7.0,29.0,1007.0
13,1630Z,220.0,6.0,29.0,1007.0
13,1700Z,250.0,8.0,29.0,1007.0
13,1730Z,250.0,8.0,29.0,1007.0
13,1800Z,260.0,6.0,29.0,1007.0
13,1830Z,250.0,8.0,29.0,1007.0
13,1900Z,240.0,8.0,29.0,1007.0
13,1930Z,230.0,7.0,29.0,1007.0
13,2000Z,240.0,7.0,29.0,1007.0
13,2030Z,240.0,6.0,28.0,1006.0
13,2100Z,220.0,5.0,29.0,1006.0
13,2130Z,240.0,9.0,29.0,1006.0
13,2200Z,300.0,3.0,27.0,1006.0
13,2230Z,250.0,5.0,27.0,1006.0
13,2300Z,240.0,7.0,28.0,1006.0
13,2330Z,250.0,7.0,28.0,1006.0
14,0000Z,300.0,6.0,27.0,1006.0
14,0030Z,140.0,4.0,27.0,1006.0
14,0100Z,100.0,4.0,27.0,1006.0
14,0130Z,90.0,5.0,27.0,1007.0
14,0200Z,110.0,7.0,26.0,1007.0
14,0230Z,330.0,4.0,26.0,1008.0
14,0300Z,190.0,4.0,26.0,1008.0
14,0330Z,120.0,4.0,26.0,1008.0
14,0400Z,200.0,4.0,26.0,1008.0
14,0430Z,130.0,5.0,27.0,1008.0
14,0500Z,120.0,5.0,28.0,1008.0
14,0530Z,100.0,7.0,30.0,1008.0
14,0600Z,210.0,3.0,29.0,1008.0
14,0630Z,270.0,5.0,30.0,1007.0
14,0700Z,300.0,9.0,31.0,1007.0
14,0730Z,250.0,11.0,31.0,1006.0
14,0800Z,280.0,8.0,31.0,1006.0
14,0830Z,230.0,9.0,30.0,1006.0
14,0900Z,220.0,9.0,30.0,1005.0
14,0930Z,250.0,4.0,29.0,1005.0
14,1000Z,250.0,4.0,29.0,1005.0
14,1030Z,100.0,11.0,28.0,1005.0
14,1100Z,90.0,10.0,26.0,1005.0
14,1130Z,150.0,8.0,25.0,1005.0
14,1200Z,170.0,5.0,25.0,1006.0
14,1230Z,0.0,0.0,24.0,1006.0
14,1300Z,100.0,6.0,25.0,1006.0
14,1330Z,70.0,5.0,25.0,1006.0
14,1400Z,70.0,6.0,25.0,1006.0
14,1430Z,60.0,5.0,25.0,1006.0
14,1500Z,140.0,6.0,25.0,1006.0
14,1530Z,120.0,5.0,25.0,1007.0
14,1600Z,120.0,5.0,25.0,1007.0
14,1630Z,120.0,6.0,26.0,1007.0
14,1700Z,140.0,5.0,26.0,1007.0
14,1730Z,0.0,0.0,26.0,1007.0
14,1800Z,N/A,3.0,26.0,1007.0
14,1830Z,150.0,4.0,26.0,1007.0
14,1900Z,0.0,0.0,26.0,1007.0
14,1930Z,0.0,0.0,26.0,1006.0
14,2000Z,140.0,4.0,27.0,1006.0
14,2030Z,70.0,5.0,26.0,1006.0
14,2100Z,120.0,7.0,26.0,1006.0
14,2130Z,100.0,7.0,26.0,1006.0
14,2200Z,80.0,5.0,26.0,1006.0
14,2230Z,90.0,4.0,26.0,1005.0
14,2300Z,110.0,5.0,26.0,1005.0
14,2330Z,120.0,3.0,26.0,1005.0
15,0000Z,100.0,4.0,26.0,1006.0
15,0030Z,120.0,4.0,26.0,1006.0
15,0100Z,110.0,6.0,26.0,1006.0
15,0130Z,110.0,4.0,26.0,1007.0
15,0200Z,70.0,5.0,26.0,1007.0
15,0230Z,30.0,3.0,27.0,1007.0
15,0300Z,20.0,3.0,27.0,1007.0
15,0330Z,0.0,0.0,27.0,1008.0
15,0400Z,0.0,0.0,28.0,1008.0
15,0430Z,170.0,6.0,27.0,1008.0
15,0500Z,140.0,5.0,28.0,1008.0
15,0530Z,220.0,5.0,29.0,1008.0
15,0600Z,260.0,4.0,30.0,1008.0
15,0630Z,250.0,11.0,31.0,1008.0
15,0700Z,250.0,9.0,31.0,1008.0
15,0730Z,240.0,12.0,30.0,1007.0
15,0800Z,260.0,8.0,31.0,1007.0
15,0830Z,260.0,10.0,31.0,1006.0
15,0900Z,260.0,11.0,31.0,1006.0
15,0930Z,270.0,10.0,30.0,1006.0
15,1000Z,250.0,9.0,30.0,1006.0
15,1030Z,240.0,11.0,30.0,1005.0
15,1100Z,260.0,10.0,30.0,1005.0
15,1130Z,270.0,7.0,28.0,1005.0
15,1200Z,260.0,7.0,28.0,1005.0
15,1230Z,250.0,8.0,29.0,1006.0
15,1300Z,260.0,9.0,29.0,1006.0
15,1330Z,250.0,9.0,29.0,1006.0
15,1400Z,250.0,7.0,29.0,1006.0
15,1430Z,240.0,9.0,29.0,1006.0
15,1500Z,230.0,8.0,29.0,1006.0
15,1530Z,240.0,8.0,29.0,1007.0
15,1600Z,230.0,6.0,29.0,1007.0
15,1630Z,230.0,7.0,29.0,1008.0
15,1700Z,230.0,5.0,29.0,1008.0
15,1730Z,240.0,6.0,29.0,1008.0
15,1800Z,230.0,7.0,29.0,1007.0
15,1830Z,220.0,6.0,29.0,1007.0
15,1900Z,250.0,6.0,28.0,1007.0
15,1930Z,240.0,8.0,28.0,1006.0
15,2000Z,230.0,8.0,29.0,1006.0
15,2030Z,240.0,7.0,28.0,1006.0
15,2100Z,240.0,11.0,29.0,1006.0
15,2130Z,250.0,11.0,29.0,1005.0
15,2200Z,250.0,8.0,29.0,1005.0
15,2230Z,240.0,9.0,28.0,1005.0
15,2300Z,240.0,9.0,28.0,1005.0
15,2330Z,250.0,8.0,28.0,1005.0
16,0000Z,240.0,8.0,28.0,1005.0
16,0030Z,220.0,10.0,28.0,1005.0
16,0100Z,220.0,8.0,28.0,1006.0
16,0130Z,220.0,9.0,28.0,1006.0
16,0200Z,230.0,5.0,28.0,1006.0
16,0230Z,220.0,4.0,28.0,1006.0
16,0300Z,230.0,8.0,29.0,1007.0
16,0330Z,260.0,8.0,28.0,1007.0
16,0400Z,250.0,9.0,29.0,1007.0
16,0430Z,260.0,12.0,29.0,1007.0
16,0500Z,260.0,12.0,30.0,1007.0
16,0530Z,250.0,11.0,30.0,1007.0
16,0600Z,240.0,10.0,30.0,1007.0
16,0630Z,260.0,13.0,30.0,1007.0
16,0700Z,260.0,11.0,30.0,1007.0
16,0730Z,260.0,12.0,30.0,1007.0
16,0800Z,250.0,13.0,30.0,1006.0
16,0830Z,250.0,12.0,30.0,1006.0
16,0900Z,260.0,12.0,30.0,1006.0
16,0930Z,250.0,7.0,29.0,1006.0
16,1000Z,250.0,12.0,30.0,1005.0
16,1030Z,230.0,10.0,28.0,1005.0
16,1100Z,240.0,9.0,29.0,1005.0
16,1130Z,240.0,13.0,30.0,1005.0
16,1200Z,240.0,10.0,29.0,1005.0
16,1230Z,240.0,8.0,29.0,1005.0
16,1300Z,250.0,9.0,25.0,1005.0
16,1330Z,240.0,8.0,28.0,1005.0
16,1400Z,230.0,6.0,28.0,1005.0
16,1430Z,240.0,9.0,28.0,1005.0
16,1500Z,240.0,9.0,29.0,1006.0
16,1530Z,240.0,10.0,29.0,1006.0
16,1600Z,240.0,10.0,29.0,1006.0
16,1630Z,240.0,11.0,29.0,1007.0
16,1700Z,240.0,11.0,29.0,1007.0
16,1730Z,230.0,10.0,29.0,1007.0
16,1800Z,230.0,11.0,29.0,1007.0
16,1830Z,240.0,8.0,29.0,1006.0
16,1900Z,240.0,9.0,29.0,1006.0
16,1930Z,250.0,10.0,29.0,1006.0
16,2000Z,240.0,8.0,29.0,1006.0
16,2030Z,240.0,10.0,29.0,1005.0
16,2100Z,240.0,10.0,28.0,1005.0
16,2130Z,240.0,10.0,28.0,1005.0
16,2200Z,220.0,9.0,28.0,1004.0
16,2230Z,230.0,9.0,28.0,1004.0
16,2300Z,240.0,9.0,28.0,1004.0
16,2330Z,220.0,10.0,27.0,1005.0
17,0000Z,220.0,10.0,26.0,1005.0
17,0030Z,230.0,6.0,27.0,1005.0
17,0100Z,210.0,7.0,27.0,1005.0
17,0130Z,230.0,7.0,27.0,1005.0
17,0200Z,220.0,8.0,28.0,1006.0
17,0230Z,230.0,10.0,28.0,1006.0
17,0300Z,240.0,9.0,29.0,1006.0
17,0330Z,240.0,12.0,29.0,1006.0
17,0400Z,260.0,21.0,25.0,1007.0
17,0430Z,230.0,10.0,25.0,1007.0
17,0500Z,240.0,9.0,28.0,1007.0
17,0530Z,240.0,10.0,26.0,1007.0
17,0600Z,240.0,7.0,27.0,1006.0
17,0630Z,330.0,12.0,26.0,1006.0
17,0700Z,270.0,7.0,27.0,1006.0
17,0730Z,250.0,11.0,30.0,1005.0
17,0800Z,210.0,11.0,30.0,1005.0
17,0830Z,240.0,9.0,31.0,1004.0
17,0930Z,240.0,13.0,30.0,1004.0
17,1000Z,240.0,9.0,30.0,1004.0
17,1030Z,240.0,7.0,30.0,1004.0
17,1100Z,240.0,9.0,30.0,1004.0
17,1130Z,240.0,10.0,30.0,1004.0
17,1200Z,230.0,7.0,30.0,1004.0
17,1230Z,240.0,12.0,39.0,1004.0
17,1300Z,240.0,9.0,29.0,1004.0
17,1330Z,240.0,7.0,29.0,1004.0
17,1500Z,240.0,6.0,29.0,1004.0
17,1530Z,230.0,8.0,28.0,1005.0
17,1600Z,230.0,6.0,28.0,1005.0
17,1630Z,210.0,8.0,28.0,1005.0
17,1700Z,220.0,6.0,28.0,1005.0
17,1730Z,220.0,7.0,28.0,1005.0
17,1800Z,220.0,5.0,28.0,1005.0
17,1830Z,230.0,10.0,28.0,1005.0
17,1900Z,230.0,7.0,28.0,1005.0
17,1930Z,230.0,7.0,28.0,1005.0
17,2100Z,220.0,6.0,28.0,1004.0
17,2130Z,220.0,6.0,28.0,1004.0
17,2200Z,230.0,6.0,28.0,1004.0
17,2230Z,230.0,8.0,28.0,1004.0
17,2300Z,240.0,10.0,28.0,1004.0
17,2330Z,230.0,7.0,27.0,1004.0
18,0000Z,220.0,3.0,27.0,1004.0
18,0030Z,230.0,9.0,28.0,1004.0
18,0100Z,220.0,8.0,28.0,1004.0
18,0130Z,240.0,5.0,28.0,1004.0
18,0200Z,210.0,9.0,26.0,1004.0
18,0230Z,190.0,5.0,27.0,1005.0
18,0300Z,210.0,7.0,29.0,1005.0
18,0330Z,220.0,10.0,29.0,1006.0
18,0400Z,230.0,11.0,29.0,1006.0
18,0430Z,210.0,7.0,30.0,1006.0
18,0500Z,210.0,7.0,30.0,1006.0
18,0530Z,210.0,11.0,31.0,1006.0
18,0600Z,220.0,8.0,30.0,1006.0
18,0630Z,220.0,8.0,31.0,1005.0
18,0700Z,210.0,7.0,29.0,1005.0
18,0730Z,230.0,11.0,30.0,1005.0
18,0800Z,210.0,11.0,30.0,1004.0
18,0830Z,240.0,7.0,27.0,1004.0
18,0900Z,240.0,12.0,28.0,1004.0
18,0930Z,260.0,7.0,30.0,1004.0
18,1000Z,230.0,8.0,31.0,1003.0
18,1030Z,210.0,10.0,30.0,1003.0
18,1100Z,220.0,14.0,30.0,1003.0
18,1130Z,200.0,5.0,26.0,1004.0
18,1200Z,240.0,9.0,27.0,1004.0
18,1230Z,230.0,11.0,28.0,1004.0
18,1300Z,220.0,7.0,28.0,1004.0
18,1330Z,210.0,10.0,28.0,1005.0
18,1400Z,250.0,14.0,26.0,1005.0
18,1430Z,250.0,10.0,26.0,1005.0
18,1500Z,240.0,7.0,27.0,1006.0
18,1530Z,230.0,5.0,27.0,1006.0
18,1600Z,150.0,3.0,27.0,1006.0
18,1630Z,180.0,4.0,27.0,1006.0
18,1700Z,180.0,5.0,28.0,1007.0
18,1730Z,210.0,8.0,28.0,1007.0
18,1800Z,240.0,7.0,26.0,1007.0
18,1830Z,210.0,5.0,27.0,1007.0
18,1900Z,140.0,3.0,27.0,1006.0
18,1930Z,160.0,6.0,27.0,1006.0
18,2000Z,180.0,7.0,27.0,1006.0
18,2030Z,160.0,6.0,27.0,1006.0
18,2100Z,210.0,7.0,27.0,1005.0
18,2130Z,190.0,4.0,27.0,1005.0
18,2200Z,160.0,4.0,27.0,1005.0
18,2230Z,170.0,7.0,27.0,1005.0
18,2300Z,160.0,4.0,27.0,1005.0
18,2330Z,190.0,9.0,28.0,1005.0
19,0000Z,210.0,7.0,28.0,1005.0
19,0030Z,190.0,6.0,28.0,1005.0
19,0100Z,240.0,7.0,28.0,1006.0
19,0130Z,210.0,6.0,28.0,1006.0
19,0200Z,190.0,6.0,28.0,1006.0
19,0230Z,200.0,6.0,28.0,1007.0
19,0300Z,210.0,6.0,28.0,1007.0
19,0330Z,160.0,8.0,29.0,1007.0
19,0400Z,180.0,9.0,28.0,1007.0
19,0430Z,170.0,7.0,29.0,1007.0
19,0500Z,220.0,9.0,29.0,1007.0
19,0530Z,220.0,10.0,30.0,1007.0
19,0600Z,220.0,10.0,31.0,1007.0
19,0630Z,220.0,13.0,31.0,1007.0
19,0700Z,210.0,12.0,31.0,1007.0
19,0730Z,230.0,9.0,31.0,1007.0
19,0800Z,230.0,8.0,31.0,1006.0
19,0830Z,210.0,12.0,31.0,1006.0
19,0900Z,220.0,9.0,31.0,1006.0
19,0930Z,230.0,12.0,31.0,1006.0
19,1000Z,220.0,8.0,31.0,1006.0
19,1030Z,230.0,9.0,31.0,1005.0
19,1100Z,240.0,7.0,30.0,1005.0
19,1130Z,220.0,12.0,30.0,1005.0
19,1200Z,240.0,12.0,30.0,1005.0
19,1230Z,220.0,12.0,30.0,1005.0
19,1300Z,220.0,8.0,29.0,1006.0
19,1330Z,210.0,8.0,29.0,1006.0
19,1400Z,170.0,6.0,29.0,1006.0
19,1430Z,210.0,7.0,29.0,1007.0
19,1500Z,180.0,5.0,29.0,1007.0
19,1530Z,170.0,8.0,28.0,1007.0
19,1600Z,160.0,6.0,28.0,1007.0
19,1630Z,190.0,10.0,28.0,1008.0
19,1700Z,150.0,5.0,27.0,1008.0
19,1730Z,170.0,7.0,27.0,1008.0
19,1800Z,170.0,7.0,27.0,1008.0
19,1830Z,170.0,7.0,28.0,1007.0
19,1900Z,160.0,6.0,27.0,1007.0
19,1930Z,160.0,6.0,27.0,1007.0
19,2000Z,160.0,6.0,27.0,1007.0
19,2030Z,200.0,6.0,27.0,1007.0
19,2100Z,130.0,5.0,27.0,1007.0
19,2130Z,200.0,9.0,27.0,1006.0
19,2200Z,200.0,9.0,27.0,1006.0
19,2330Z,110.0,5.0,27.0,1006.0
20,0000Z,30.0,6.0,27.0,1006.0
20,0030Z,140.0,4.0,27.0,1006.0
20,0100Z,180.0,3.0,27.0,1007.0
20,0130Z,140.0,4.0,27.0,1007.0
20,0200Z,150.0,5.0,27.0,1007.0
20,0230Z,120.0,4.0,27.0,1007.0
20,0300Z,120.0,6.0,27.0,1008.0
20,0330Z,160.0,5.0,28.0,1008.0
20,0400Z,190.0,6.0,29.0,1008.0
20,0430Z,210.0,6.0,29.0,1008.0
20,0500Z,230.0,7.0,29.0,1008.0
20,0530Z,180.0,7.0,31.0,1008.0
20,0600Z,180.0,7.0,31.0,1008.0
20,0630Z,210.0,9.0,30.0,1008.0
20,0700Z,230.0,11.0,31.0,1007.0
20,0730Z,220.0,7.0,28.0,1007.0
20,0800Z,210.0,8.0,30.0,1006.0
20,0830Z,220.0,7.0,30.0,1006.0
20,0900Z,230.0,7.0,29.0,1006.0
20,0930Z,230.0,10.0,30.0,1005.0
20,1000Z,230.0,7.0,29.0,1005.0
20,1030Z,240.0,10.0,28.0,1005.0
20,1100Z,240.0,10.0,28.0,1005.0
20,1130Z,230.0,5.0,27.0,1005.0
20,1200Z,230.0,4.0,27.0,1005.0
20,1230Z,210.0,5.0,27.0,1005.0
20,1300Z,220.0,4.0,27.0,1006.0
20,1330Z,230.0,4.0,28.0,1006.0
20,1400Z,150.0,4.0,28.0,1007.0
20,1430Z,150.0,4.0,27.0,1007.0
20,1500Z,130.0,3.0,27.0,1008.0
20,1530Z,170.0,4.0,27.0,1008.0
20,1600Z,120.0,6.0,27.0,1008.0
20,1630Z,130.0,6.0,27.0,1008.0
20,1700Z,160.0,7.0,27.0,1008.0
20,1730Z,220.0,4.0,27.0,1008.0
20,1800Z,170.0,3.0,27.0,1008.0
20,1830Z,160.0,4.0,27.0,1008.0
20,1900Z,180.0,3.0,27.0,1008.0
20,1930Z,100.0,4.0,27.0,1008.0
20,2000Z,0.0,0.0,27.0,1007.0
20,2030Z,150.0,3.0,27.0,1007.0
20,2100Z,120.0,4.0,27.0,1007.0
20,2130Z,140.0,3.0,27.0,1007.0
20,2200Z,110.0,3.0,27.0,1007.0
20,2230Z,0.0,0.0,27.0,1006.0
20,2300Z,140.0,3.0,27.0,1006.0
20,2330Z,130.0,3.0,27.0,1007.0
21,0000Z,120.0,3.0,27.0,1007.0
21,0030Z,110.0,4.0,27.0,1007.0
21,0100Z,140.0,4.0,27.0,1007.0
21,0130Z,0.0,0.0,27.0,1007.0
21,0200Z,160.0,4.0,27.0,1008.0
21,0230Z,140.0,6.0,28.0,1008.0
21,0300Z,0.0,0.0,28.0,1008.0
21,0330Z,180.0,5.0,28.0,1009.0
21,0400Z,210.0,5.0,28.0,1009.0
21,0430Z,170.0,7.0,29.0,1009.0
21,0500Z,160.0,8.0,29.0,1009.0
21,0530Z,190.0,7.0,29.0,1009.0
21,0600Z,200.0,6.0,30.0,1009.0
21,0630Z,210.0,6.0,30.0,1008.0
21,0700Z,220.0,11.0,30.0,1008.0
21,0730Z,220.0,8.0,29.0,1007.0
21,0800Z,210.0,8.0,30.0,1007.0
21,0830Z,230.0,8.0,30.0,1006.0
21,0900Z,200.0,8.0,31.0,1006.0
21,0930Z,240.0,9.0,30.0,1006.0
21,1000Z,230.0,12.0,30.0,1006.0
21,1030Z,250.0,13.0,30.0,1006.0
21,1100Z,260.0,12.0,30.0,1006.0
21,1130Z,240.0,11.0,29.0,1006.0
21,1200Z,240.0,9.0,29.0,1006.0
21,1230Z,270.0,7.0,29.0,1006.0
21,1300Z,240.0,7.0,29.0,1007.0
21,1330Z,240.0,5.0,29.0,1008.0
21,1400Z,280.0,4.0,29.0,1008.0
21,1430Z,240.0,7.0,29.0,1008.0
21,1500Z,240.0,5.0,28.0,1008.0
21,1530Z,220.0,4.0,28.0,1009.0
21,1600Z,0.0,0.0,28.0,1009.0
21,1630Z,160.0,5.0,28.0,1009.0
21,1700Z,140.0,6.0,27.0,1009.0
21,1730Z,160.0,6.0,27.0,1009.0
21,1800Z,240.0,7.0,27.0,1009.0
21,1830Z,290.0,8.0,27.0,1009.0
21,1900Z,230.0,5.0,27.0,1009.0
21,1930Z,0.0,0.0,26.0,1008.0
21,2000Z,0.0,0.0,27.0,1008.0
21,2030Z,130.0,5.0,27.0,1008.0
21,2100Z,120.0,4.0,27.0,1007.0
21,2130Z,130.0,6.0,27.0,1007.0
21,2200Z,0.0,0.0,27.0,1007.0
21,2230Z,0.0,0.0,26.0,1007.0
21,2300Z,150.0,4.0,26.0,1007.0
21,2330Z,140.0,4.0,26.0,1007.0
22,0000Z,0.0,0.0,26.0,1007.0
22,0030Z,200.0,3.0,26.0,1007.0
22,0100Z,0.0,0.0,27.0,1007.0
22,0130Z,0.0,0.0,27.0,1008.0
22,0200Z,0.0,0.0,27.0,1008.0
22,0230Z,150.0,3.0,26.0,1008.0
22,0300Z,110.0,4.0,27.0,1009.0
22,0330Z,110.0,5.0,27.0,1009.0
22,0400Z,120.0,4.0,27.0,1009.0
22,0430Z,130.0,4.0,27.0,1010.0
22,0500Z,110.0,4.0,27.0,1010.0
22,0530Z,100.0,6.0,27.0,1010.0
22,0600Z,110.0,3.0,27.0,1009.0
22,0630Z,130.0,3.0,28.0,1009.0
22,0700Z,170.0,6.0,28.0,1009.0
22,0730Z,170.0,5.0,27.0,1008.0
22,0800Z,170.0,5.0,27.0,1008.0
22,0830Z,190.0,4.0,26.0,1007.0
22,0900Z,180.0,6.0,27.0,1007.0
22,0930Z,190.0,3.0,27.0,1006.0
22,1000Z,0.0,0.0,27.0,1006.0
22,1030Z,170.0,3.0,28.0,1006.0
22,1100Z,200.0,6.0,28.0,1006.0
22,1130Z,160.0,5.0,28.0,1006.0
22,1200Z,150.0,5.0,28.0,1007.0
22,1230Z,170.0,4.0,28.0,1007.0
22,1300Z,150.0,6.0,27.0,1007.0
22,1330Z,110.0,4.0,28.0,1007.0
22,1400Z,130.0,3.0,28.0,1008.0
22,1430Z,120.0,5.0,28.0,1008.0
22,1500Z,120.0,4.0,27.0,1008.0
22,1530Z,0.0,0.0,27.0,1009.0
22,1600Z,0.0,0.0,27.0,1009.0
22,1630Z,140.0,4.0,27.0,1009.0
22,1700Z,130.0,3.0,27.0,1009.0
22,1730Z,0.0,0.0,27.0,1009.0
22,1800Z,140.0,4.0,27.0,1009.0
22,1830Z,140.0,4.0,27.0,1009.0
22,1900Z,120.0,6.0,27.0,1009.0
22,1930Z,0.0,0.0,27.0,1008.0
22,2000Z,0.0,0.0,27.0,1008.0
22,2030Z,120.0,3.0,27.0,1007.0
22,2100Z,0.0,0.0,27.0,1007.0
22,2130Z,0.0,0.0,27.0,1007.0
22,2200Z,0.0,0.0,27.0,1007.0
22,2230Z,0.0,0.0,26.0,1007.0
22,2300Z,110.0,3.0,27.0,1007.0
22,2330Z,100.0,3.0,27.0,1007.0
23,0000Z,120.0,4.0,27.0,1007.0
23,0030Z,100.0,4.0,27.0,1008.0
23,0100Z,120.0,4.0,27.0,1008.0
23,0130Z,120.0,5.0,27.0,1008.0
23,0200Z,120.0,3.0,27.0,1009.0
23,0230Z,0.0,0.0,27.0,1009.0
23,0300Z,0.0,0.0,28.0,1009.0
23,0330Z,120.0,4.0,28.0,1010.0
23,0400Z,130.0,4.0,28.0,1010.0
23,0430Z,160.0,4.0,29.0,1010.0
23,0500Z,270.0,10.0,28.0,1010.0
23,0530Z,250.0,11.0,28.0,1010.0
23,0600Z,250.0,7.0,28.0,1010.0
23,0630Z,280.0,5.0,28.0,1010.0
23,0700Z,270.0,10.0,29.0,1009.0
23,0730Z,300.0,6.0,28.0,1009.0
23,0800Z,300.0,8.0,28.0,1009.0
23,0830Z,290.0,7.0,28.0,1008.0
23,0900Z,290.0,9.0,28.0,1008.0
23,0930Z,260.0,6.0,27.0,1008.0
23,1000Z,240.0,7.0,27.0,1008.0
23,1330Z,0.0,0.0,26.0,1009.0
23,1430Z,200.0,3.0,26.0,1010.0
23,1530Z,140.0,4.0,27.0,1010.0
23,1600Z,140.0,3.0,27.0,1011.0
23,1630Z,140.0,4.0,26.0,1011.0
23,1700Z,160.0,4.0,26.0,1011.0
23,1730Z,150.0,4.0,26.0,1010.0
23,1800Z,0.0,0.0,26.0,1010.0
23,1830Z,0.0,0.0,26.0,1010.0
23,1900Z,120.0,4.0,26.0,1010.0
23,1930Z,120.0,5.0,26.0,1009.0
23,2000Z,0.0,0.0,26.0,1009.0
23,2030Z,120.0,4.0,26.0,1009.0
23,2100Z,0.0,0.0,26.0,1008.0
23,2130Z,0.0,0.0,26.0,1008.0
23,2200Z,0.0,0.0,26.0,1008.0
23,2230Z,0.0,0.0,26.0,1008.0
23,2300Z,0.0,0.0,26.0,1008.0
23,2330Z,130.0,3.0,26.0,1008.0
24,0000Z,0.0,0.0,26.0,1009.0
24,0030Z,0.0,0.0,26.0,1009.0
24,0100Z,0.0,0.0,26.0,1009.0
24,0130Z,0.0,0.0,26.0,1009.0
24,0200Z,110.0,6.0,26.0,1010.0
24,0230Z,100.0,6.0,26.0,1010.0
24,0300Z,110.0,4.0,27.0,1011.0
24,0330Z,120.0,3.0,27.0,1011.0
24,0400Z,130.0,5.0,28.0,1011.0
24,0430Z,190.0,3.0,28.0,1011.0
24,0500Z,0.0,0.0,29.0,1011.0
24,0530Z,190.0,7.0,29.0,1011.0
24,0600Z,220.0,7.0,30.0,1011.0
24,0630Z,260.0,8.0,27.0,1010.0
24,0700Z,270.0,9.0,27.0,1010.0
24,0730Z,260.0,7.0,26.0,1010.0
24,0830Z,270.0,9.0,26.0,1009.0
24,0900Z,240.0,7.0,26.0,1008.0
24,0930Z,240.0,7.0,26.0,1008.0
24,1000Z,260.0,6.0,27.0,1008.0
24,1030Z,230.0,6.0,27.0,1007.0
24,1100Z,250.0,6.0,27.0,1007.0
24,1130Z,230.0,4.0,27.0,1008.0
24,1200Z,230.0,6.0,27.0,1008.0
24,1230Z,240.0,6.0,27.0,1008.0
24,1300Z,220.0,6.0,27.0,1008.0
24,1330Z,180.0,4.0,27.0,1008.0
24,1400Z,180.0,3.0,27.0,1008.0
24,1430Z,210.0,4.0,27.0,1009.0
24,1500Z,160.0,1.0,27.0,1009.0
24,1530Z,130.0,1.0,27.0,1009.0
24,1600Z,0.0,0.0,27.0,1010.0
24,1630Z,0.0,0.0,27.0,1010.0
24,1700Z,140.0,3.0,27.0,1010.0
24,1730Z,0.0,0.0,27.0,1009.0
24,1800Z,0.0,0.0,27.0,1009.0
24,1830Z,0.0,0.0,27.0,1009.0
24,1900Z,0.0,0.0,27.0,1009.0
24,1930Z,120.0,3.0,27.0,1008.0
24,2000Z,0.0,0.0,27.0,1008.0
24,2030Z,0.0,0.0,26.0,1008.0
24,2100Z,0.0,0.0,26.0,1007.0
24,2130Z,0.0,0.0,26.0,1007.0
24,2200Z,0.0,0.0,26.0,1007.0
24,2230Z,0.0,0.0,26.0,1007.0
24,2300Z,110.0,3.0,26.0,1007.0
24,2330Z,0.0,0.0,26.0,1007.0
25,0000Z,0.0,0.0,26.0,1008.0
25,0030Z,100.0,4.0,26.0,1008.0
25,0100Z,0.0,0.0,26.0,1008.0
25,0130Z,0.0,0.0,26.0,1008.0
25,0200Z,0.0,0.0,27.0,1008.0
25,0230Z,100.0,3.0,27.0,1009.0
25,0300Z,0.0,0.0,27.0,1009.0
25,0330Z,160.0,4.0,28.0,1009.0
25,0400Z,210.0,7.0,29.0,1010.0
25,0430Z,210.0,8.0,29.0,1010.0
25,0500Z,190.0,8.0,29.0,1010.0
25,0530Z,190.0,8.0,30.0,1009.0
25,0600Z,220.0,7.0,29.0,1009.0
25,0630Z,250.0,11.0,30.0,1009.0
25,0700Z,260.0,10.0,29.0,1008.0
25,0730Z,260.0,10.0,30.0,1008.0
25,0800Z,270.0,12.0,30.0,1007.0
25,0830Z,240.0,8.0,29.0,1007.0
25,0900Z,230.0,7.0,29.0,1007.0
25,0930Z,260.0,9.0,29.0,1006.0
25,1000Z,280.0,9.0,29.0,1006.0
25,1030Z,260.0,10.0,30.0,1006.0
25,1100Z,300.0,8.0,29.0,1006.0
25,1130Z,280.0,11.0,29.0,1006.0
25,1200Z,260.0,11.0,29.0,1006.0
25,1230Z,270.0,9.0,28.0,1007.0
25,1300Z,270.0,10.0,28.0,1007.0
25,1330Z,280.0,9.0,28.0,1007.0
25,1400Z,280.0,11.0,28.0,1007.0
25,1430Z,260.0,8.0,28.0,1007.0
25,1500Z,280.0,9.0,28.0,1008.0
