DAY_actual,TIME_actual,WIND_DIR_actual,WIND_SPEED_actual,TEMP_actual,QNH_actual,DATETIME,DAY_forecast,TIME_forecast,WIND_DIR_forecast,WIND_SPEED_forecast,TEMP_forecast,QFE,QNH_forecast,Accuracy
23,0300Z,0.0,0.0,28.0,1009.0,23 0300Z,23,0300Z,130,6,26,1009,1010,Not Accurate
23,0400Z,130.0,4.0,28.0,1010.0,23 0400Z,23,0400Z,150,7,27,1009,1010,Accurate
23,0500Z,270.0,10.0,28.0,1010.0,23 0500Z,23,0500Z,180,8,27,1009,1010,Not Accurate
23,0600Z,250.0,7.0,28.0,1010.0,23 0600Z,23,0600Z,200,8,28,1009,1010,Not Accurate
23,0700Z,270.0,10.0,29.0,1009.0,23 0700Z,23,0700Z,180,8,28,1008,1009,Not Accurate
23,0800Z,300.0,8.0,28.0,1009.0,23 0800Z,23,0800Z,200,8,28,1007,1008,Not Accurate
23,0900Z,290.0,9.0,28.0,1008.0,23 0900Z,23,0900Z,220,7,28,1007,1008,Not Accurate
23,1000Z,240.0,7.0,27.0,1008.0,23 1000Z,23,1000Z,230,7,27,1006,1007,Accurate
23,1600Z,140.0,3.0,27.0,1011.0,23 1600Z,23,1600Z,150,5,27,1009,1010,Accurate
23,1700Z,160.0,4.0,26.0,1011.0,23 1700Z,23,1700Z,120,4,27,1009,1010,Not Accurate
23,1800Z,0.0,0.0,26.0,1010.0,23 1800Z,23,1800Z,140,4,27,1009,1010,Not Accurate
23,1900Z,120.0,4.0,26.0,1010.0,23 1900Z,23,1900Z,150,5,27,1008,1009,Accurate
23,2000Z,0.0,0.0,26.0,1009.0,23 2000Z,23,2000Z,180,4,27,1007,1008,Not Accurate
23,2100Z,0.0,0.0,26.0,1008.0,23 2100Z,23,2100Z,190,3,27,1007,1008,Not Accurate
23,2200Z,0.0,0.0,26.0,1008.0,23 2200Z,23,2200Z,180,3,24,1007,1008,Not Accurate
23,2300Z,0.0,0.0,26.0,1008.0,23 2300Z,23,2300Z,170,3,24,1007,1008,Not Accurate
24,0000Z,0.0,0.0,26.0,1009.0,24 0000Z,24,0000Z,90,3,24,1007,1008,Not Accurate
24,0100Z,0.0,0.0,26.0,1009.0,24 0100Z,24,0100Z,110,4,24,1008,1009,Not Accurate
24,0200Z,110.0,6.0,26.0,1010.0,24 0200Z,24,0200Z,120,4,24,1009,1010,Not Accurate
24,0300Z,110.0,4.0,27.0,1011.0,24 0300Z,24,0300Z,160,5,25,1009,1010,Not Accurate
24,0400Z,130.0,5.0,28.0,1011.0,24 0400Z,24,0400Z,160,5,26,1010,1011,Not Accurate
24,0500Z,0.0,0.0,29.0,1011.0,24 0500Z,24,0500Z,190,4,27,1010,1011,Not Accurate
24,0600Z,220.0,7.0,30.0,1011.0,24 0600Z,24,0600Z,200,5,28,1009,1010,Not Accurate
24,0700Z,270.0,9.0,27.0,1010.0,24 0700Z,24,0700Z,220,7,28,1009,1010,Not Accurate
24,0900Z,240.0,7.0,26.0,1008.0,24 0900Z,24,0900Z,250,11,28,1008,1009,Not Accurate
24,1000Z,260.0,6.0,27.0,1008.0,24 1000Z,24,1000Z,260,11,28,1007,1008,Accurate
24,1100Z,250.0,6.0,27.0,1007.0,24 1100Z,24,1100Z,270,10,28,1007,1008,Accurate
24,1200Z,230.0,6.0,27.0,1008.0,24 1200Z,24,1200Z,250,9,28,1007,1008,Accurate
24,1300Z,220.0,6.0,27.0,1008.0,24 1300Z,24,1300Z,230,8,27,1007,1008,Accurate
24,1400Z,180.0,3.0,27.0,1008.0,24 1400Z,24,1400Z,220,8,27,1008,1009,Not Accurate
24,1500Z,160.0,1.0,27.0,1009.0,24 1500Z,24,1500Z,200,7,26,1008,1009,Not Accurate
24,1600Z,0.0,0.0,27.0,1010.0,24 1600Z,24,1600Z,180,6,26,1009,1010,Not Accurate
24,1700Z,140.0,3.0,27.0,1010.0,24 1700Z,24,1700Z,160,5,26,1009,1010,Accurate
24,1800Z,0.0,0.0,27.0,1009.0,24 1800Z,24,1800Z,140,4,26,1008,1009,Not Accurate
24,1900Z,0.0,0.0,27.0,1009.0,24 1900Z,24,1900Z,0,0,26,1007,1008,Accurate
24,2000Z,0.0,0.0,27.0,1008.0,24 2000Z,24,2000Z,0,0,26,1007,1008,Accurate
24,2100Z,0.0,0.0,26.0,1007.0,24 2100Z,24,2100Z,0,0,26,1006,1007,Accurate
24,2200Z,0.0,0.0,26.0,1007.0,24 2200Z,24,2200Z,0,0,26,1006,1007,Accurate
24,2300Z,110.0,3.0,26.0,1007.0,24 2300Z,24,2300Z,0,0,26,1006,1007,Not Accurate
25,0000Z,0.0,0.0,26.0,1008.0,25 0000Z,25,0000Z,N/A,3,26,1007,1008,Accurate
25,0100Z,0.0,0.0,26.0,1008.0,25 0100Z,25,0100Z,110,3,26,1007,1008,Not Accurate
25,0200Z,0.0,0.0,27.0,1008.0,25 0200Z,25,0200Z,120,4,27,1008,1009,Not Accurate
25,0300Z,0.0,0.0,27.0,1009.0,25 0300Z,25,0300Z,140,6,27,1008,1009,Not Accurate
25,0400Z,210.0,7.0,29.0,1010.0,25 0400Z,25,0400Z,150,5,28,1009,1010,Not Accurate
25,0500Z,190.0,8.0,29.0,1010.0,25 0500Z,25,0500Z,190,6,28,1009,1010,Accurate
25,0600Z,220.0,7.0,29.0,1009.0,25 0600Z,25,0600Z,230,7,29,1008,1009,Accurate
25,0700Z,260.0,10.0,29.0,1008.0,25 0700Z,25,0700Z,240,8,29,1007,1008,Accurate
25,0800Z,270.0,12.0,30.0,1007.0,25 0800Z,25,0800Z,250,10,29,1006,1007,Accurate
25,0900Z,230.0,7.0,29.0,1007.0,25 0900Z,25,0900Z,250,8,28,1005,1006,Accurate
25,1000Z,280.0,9.0,29.0,1006.0,25 1000Z,25,1000Z,260,10,28,1005,1006,Accurate
25,1100Z,300.0,8.0,29.0,1006.0,25 1100Z,25,1100Z,260,10,28,1005,1006,Not Accurate
25,1200Z,260.0,11.0,29.0,1006.0,25 1200Z,25,1200Z,270,8,27,1005,1006,Not Accurate
25,1300Z,270.0,10.0,28.0,1007.0,25 1300Z,25,1300Z,290,7,28,1006,1007,Accurate
25,1400Z,280.0,11.0,28.0,1007.0,25 1400Z,25,1400Z,320,6,28,1006,1007,Not Accurate
25,1500Z,280.0,9.0,28.0,1008.0,25 1500Z,25,1500Z,330,6,28,1007,1008,Not Accurate
25,1700Z,290.0,6.0,29.0,1009.0,25 1700Z,25,1700Z,0,0,27,1007,1008,Not Accurate
25,1800Z,330.0,4.0,28.0,1008.0,25 1800Z,25,1800Z,0,0,27,1007,1008,Accurate
25,1900Z,330.0,4.0,28.0,1008.0,25 1900Z,25,1900Z,0,0,27,1007,1008,Accurate
25,2000Z,50.0,3.0,28.0,1007.0,25 2000Z,25,2000Z,0,0,27,1006,1007,Not Accurate
25,2100Z,20.0,4.0,28.0,1007.0,25 2100Z,25,2100Z,0,0,27,1006,1007,Accurate
25,2200Z,0.0,0.0,28.0,1006.0,25 2200Z,25,2200Z,0,0,27,1005,1006,Accurate
25,2300Z,140.0,4.0,28.0,1007.0,25 2300Z,25,2300Z,0,0,26,1006,1007,Not Accurate
26,0100Z,170.0,3.0,27.0,1007.0,26 0100Z,26,0100Z,50,4,26,1007,1008,Not Accurate
26,0200Z,100.0,5.0,28.0,1008.0,26 0200Z,26,0200Z,70,4,27,1007,1008,Accurate
26,0300Z,100.0,5.0,28.0,1009.0,26 0300Z,26,0300Z,0,0,27,1008,1009,Not Accurate
26,0400Z,100.0,4.0,29.0,1009.0,26 0400Z,26,0400Z,0,0,29,1008,1009,Not Accurate
26,0500Z,150.0,3.0,31.0,1009.0,26 0500Z,26,0500Z,230,6,29,1008,1009,Not Accurate
26,0600Z,250.0,7.0,29.0,1008.0,26 0600Z,26,0600Z,250,8,30,1007,1008,Accurate
26,0700Z,240.0,8.0,29.0,1008.0,26 0700Z,26,0700Z,270,10,30,1006,1007,Accurate
26,0800Z,250.0,6.0,29.0,1007.0,26 0800Z,26,0800Z,270,12,31,1005,1006,Not Accurate
26,0900Z,290.0,9.0,31.0,1006.0,26 0900Z,26,0900Z,270,12,31,1005,1006,Accurate
26,1000Z,270.0,11.0,31.0,1005.0,26 1000Z,26,1000Z,290,10,30,1004,1005,Accurate
26,1100Z,270.0,12.0,31.0,1005.0,26 1100Z,26,1100Z,300,12,30,1004,1005,Accurate
26,1200Z,280.0,9.0,30.0,1005.0,26 1200Z,26,1200Z,290,10,29,1005,1006,Accurate
26,1300Z,290.0,8.0,30.0,1006.0,26 1300Z,26,1300Z,280,10,29,1005,1006,Accurate
26,1400Z,330.0,5.0,30.0,1008.0,26 1400Z,26,1400Z,290,9,28,1006,1007,Not Accurate
26,1500Z,230.0,5.0,28.0,1008.0,26 1500Z,26,1500Z,290,8,28,1007,1008,Not Accurate
26,1600Z,40.0,6.0,29.0,1009.0,26 1600Z,26,1600Z,300,7,28,1007,1008,Not Accurate
26,1700Z,90.0,6.0,27.0,1009.0,26 1700Z,26,1700Z,320,6,27,1008,1009,Not Accurate
26,1800Z,120.0,4.0,26.0,1009.0,26 1800Z,26,1800Z,330,6,28,1007,1008,Not Accurate
26,1900Z,130.0,4.0,26.0,1009.0,26 1900Z,26,1900Z,340,5,28,1007,1008,Not Accurate
26,2000Z,120.0,5.0,26.0,1008.0,26 2000Z,26,2000Z,20,5,28,1006,1007,Not Accurate
26,2100Z,130.0,5.0,26.0,1007.0,26 2100Z,26,2100Z,40,5,27,1006,1007,Not Accurate
26,2200Z,0.0,0.0,26.0,1007.0,26 2200Z,26,2200Z,90,4,27,1006,1007,Not Accurate
26,2300Z,140.0,5.0,26.0,1007.0,26 2300Z,26,2300Z,N/A,3,27,1006,1007,Accurate
27,0000Z,120.0,3.0,26.0,1007.0,27 0000Z,27,0000Z,110,4,27,1006,1007,Accurate
27,0100Z,90.0,4.0,26.0,1007.0,27 0100Z,27,0100Z,120,3,27,1006,1007,Accurate
27,0200Z,130.0,4.0,26.0,1007.0,27 0200Z,27,0200Z,90,4,28,1007,1008,Not Accurate
27,0300Z,110.0,5.0,27.0,1008.0,27 0300Z,27,0300Z,120,5,28,1008,1009,Accurate
27,0400Z,130.0,4.0,28.0,1009.0,27 0400Z,27,0400Z,110,5,29,1008,1009,Accurate
27,0500Z,170.0,4.0,29.0,1008.0,27 0500Z,27,0500Z,160,6,29,1008,1009,Accurate
27,0600Z,0.0,0.0,30.0,1008.0,27 0600Z,27,0600Z,240,7,29,1007,1008,Not Accurate
27,0700Z,300.0,8.0,30.0,1007.0,27 0700Z,27,0700Z,260,9,30,1007,1008,Not Accurate
27,0800Z,310.0,6.0,30.0,1006.0,27 0800Z,27,0800Z,270,11,31,1006,1007,Not Accurate
27,0900Z,280.0,9.0,30.0,1005.0,27 0900Z,27,0900Z,280,10,30,1005,1006,Accurate
27,1000Z,280.0,9.0,30.0,1005.0,27 1000Z,27,1000Z,290,10,30,1004,1005,Accurate
27,1100Z,30.0,8.0,25.0,1006.0,27 1100Z,27,1100Z,290,10,30,1004,1005,Not Accurate
27,1200Z,110.0,5.0,25.0,1006.0,27 1200Z,27,1200Z,280,11,30,1004,1005,Not Accurate
27,1300Z,100.0,5.0,26.0,1006.0,27 1300Z,27,1300Z,320,8,29,1005,1006,Not Accurate
27,1400Z,60.0,4.0,26.0,1006.0,27 1400Z,27,1400Z,330,8,29,1006,1007,Not Accurate
27,1500Z,120.0,4.0,26.0,1007.0,27 1500Z,27,1500Z,350,8,28,1006,1007,Not Accurate
27,1600Z,70.0,3.0,26.0,1008.0,27 1600Z,27,1600Z,50,7,28,1007,1008,Not Accurate
27,1700Z,90.0,6.0,26.0,1008.0,27 1700Z,27,1700Z,80,7,27,1007,1008,Accurate
27,2200Z,N/A,2.0,27.0,1005.0,27 2200Z,27,2200Z,0,0,25,1004,1005,Not Accurate
27,2300Z,0.0,0.0,27.0,1005.0,27 2300Z,27,2300Z,70,4,25,1005,1006,Not Accurate
28,0000Z,N/A,2.0,26.0,1005.0,28 0000Z,28,0000Z,50,3,26,1005,1006,Accurate
28,0100Z,0.0,0.0,26.0,1006.0,28 0100Z,28,0100Z,70,4,26,1006,1007,Not Accurate
28,0200Z,110.0,3.0,27.0,1007.0,28 0200Z,28,0200Z,90,5,27,1006,1007,Accurate
28,0300Z,20.0,3.0,28.0,1007.0,28 0300Z,28,0300Z,110,5,27,1007,1008,Not Accurate
28,0400Z,160.0,5.0,29.0,1008.0,28 0400Z,28,0400Z,130,6,28,1007,1008,Accurate
28,0500Z,20.0,4.0,31.0,1007.0,28 0500Z,28,0500Z,340,6,29,1007,1008,Not Accurate
28,0600Z,30.0,9.0,32.0,1007.0,28 0600Z,28,0600Z,220,8,30,1006,1007,Not Accurate
28,0700Z,10.0,7.0,33.0,1006.0,28 0700Z,28,0700Z,290,8,31,1005,1006,Not Accurate
28,0800Z,300.0,8.0,33.0,1005.0,28 0800Z,28,0800Z,300,10,31,1004,1005,Not Accurate
28,0900Z,270.0,10.0,32.0,1004.0,28 0900Z,28,0900Z,280,10,31,1004,1005,Accurate
28,1000Z,240.0,12.0,29.0,1004.0,28 1000Z,28,1000Z,290,10,30,1003,1004,Not Accurate
28,1100Z,270.0,4.0,26.0,1003.0,28 1100Z,28,1100Z,300,10,29,1003,1004,Not Accurate
28,1200Z,0.0,0.0,28.0,1004.0,28 1200Z,28,1200Z,300,8,29,1004,1005,Not Accurate
28,1300Z,70.0,9.0,28.0,1005.0,28 1300Z,28,1300Z,350,8,29,1003,1004,Not Accurate
28,1400Z,80.0,5.0,28.0,1005.0,28 1400Z,28,1400Z,340,6,28,1003,1004,Not Accurate
28,1500Z,30.0,4.0,28.0,1005.0,28 1500Z,28,1500Z,350,5,28,1004,1005,Not Accurate
28,1600Z,30.0,3.0,28.0,1006.0,28 1600Z,28,1600Z,30,6,28,1005,1006,Accurate
28,1700Z,40.0,4.0,26.0,1006.0,28 1700Z,28,1700Z,40,5,27,1005,1006,Accurate
28,1900Z,0.0,0.0,27.0,1005.0,28 1900Z,28,1900Z,70,4,27,1004,1005,Not Accurate
28,2000Z,170.0,4.0,27.0,1004.0,28 2000Z,28,2000Z,330,6,27,1003,1004,Not Accurate
28,2100Z,50.0,3.0,27.0,1004.0,28 2100Z,28,2100Z,330,6,27,1003,1004,Not Accurate
28,2200Z,0.0,0.0,27.0,1004.0,28 2200Z,28,2200Z,40,5,27,1003,1004,Not Accurate
28,2300Z,0.0,0.0,27.0,1004.0,28 2300Z,28,2300Z,70,4,26,1003,1004,Not Accurate
29,0000Z,0.0,0.0,27.0,1005.0,29 0000Z,29,0000Z,60,4,26,1004,1005,Not Accurate
29,0100Z,0.0,0.0,27.0,1005.0,29 0100Z,29,0100Z,70,5,26,1004,1005,Not Accurate
29,0200Z,170.0,4.0,27.0,1006.0,29 0200Z,29,0200Z,100,4,27,1005,1006,Not Accurate
29,0300Z,0.0,0.0,29.0,1006.0,29 0300Z,29,0300Z,60,6,28,1006,1007,Not Accurate
29,0400Z,60.0,5.0,30.0,1007.0,29 0400Z,29,0400Z,140,6,29,1006,1007,Not Accurate
29,0500Z,60.0,3.0,32.0,1007.0,29 0500Z,29,0500Z,50,6,30,1006,1007,Not Accurate
29,0600Z,80.0,5.0,32.0,1006.0,29 0600Z,29,0600Z,330,8,32,1005,1006,Not Accurate
29,0700Z,250.0,6.0,31.0,1006.0,29 0700Z,29,0700Z,340,7,32,1004,1005,Not Accurate
29,0800Z,260.0,6.0,32.0,1004.0,29 0800Z,29,0800Z,290,10,32,1003,1004,Accurate
29,0900Z,290.0,11.0,34.0,1003.0,29 0900Z,29,0900Z,280,12,32,1003,1004,Not Accurate
29,1000Z,330.0,7.0,31.0,1002.0,29 1000Z,29,1000Z,290,11,30,1002,1003,Not Accurate
29,1100Z,350.0,7.0,30.0,1003.0,29 1100Z,29,1100Z,280,11,29,1002,1003,Not Accurate
29,1200Z,340.0,4.0,31.0,1002.0,29 1200Z,29,1200Z,300,10,28,1002,1003,Not Accurate
29,1300Z,70.0,7.0,29.0,1004.0,29 1300Z,29,1300Z,90,8,29,1003,1004,Accurate
29,1400Z,60.0,10.0,26.0,1006.0,29 1400Z,29,1400Z,100,7,29,1003,1004,Not Accurate
29,1500Z,100.0,5.0,26.0,1006.0,29 1500Z,29,1500Z,80,6,29,1006,1005,Not Accurate
29,1600Z,40.0,4.0,26.0,1006.0,29 1600Z,29,1600Z,90,7,28,1004,1005,Not Accurate
29,1700Z,50.0,9.0,26.0,1006.0,29 1700Z,29,1700Z,110,6,28,1005,1006,Not Accurate
29,2200Z,0.0,0.0,27.0,1004.0,29 2200Z,29,2200Z,110,5,27,1003,1004,Not Accurate
29,2300Z,30.0,6.0,27.0,1003.0,29 2300Z,29,2300Z,120,5,26,1003,1004,Not Accurate
30,0000Z,60.0,6.0,27.0,1003.0,30 0000Z,30,0000Z,110,5,26,1003,1004,Not Accurate
